local_time	last_changed	flag	category	scope	sector	car_number	event_id	state	message
09-26 20:45:45	2026-09-26T12:45:45.848066+00:00		Other				2026-09-26T12:45:44|Other|CAR 31 (OCO) TIME 1:48.925 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:51	CAR 31 (OCO) TIME 1:48.925 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:51	CAR 31 (OCO) TIME 1:48.925 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:51
09-26 20:45:50	2026-09-26T12:45:50.929892+00:00		Other				2026-09-26T12:45:49|Other|CAR 87 (BEA) TIME 1:48.360 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:53	CAR 87 (BEA) TIME 1:48.360 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:53	CAR 87 (BEA) TIME 1:48.360 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:53
09-26 20:45:53	2026-09-26T12:45:53.604485+00:00		Other				2026-09-26T12:45:51|Other|CAR 44 (HAM) TIME 1:49.739 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:43	CAR 44 (HAM) TIME 1:49.739 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:43	CAR 44 (HAM) TIME 1:49.739 DELETED - TRACK LIMITS AT TURN 15 LAP 51 16:41:43
09-26 20:47:29	2026-09-26T12:47:29.790517+00:00		Other				2026-09-26T12:47:27|Other|TURN 15 INCIDENT INVOLVING CAR 77 (BOT) NOTED (16:42:31)	TURN 15 INCIDENT INVOLVING CAR 77 (BOT) NOTED (16:42:31)	TURN 15 INCIDENT INVOLVING CAR 77 (BOT) NOTED (16:42:31)
09-26 20:47:30	2026-09-26T12:47:30.796107+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-26T12:47:28|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-26 20:47:30	2026-09-26T12:47:30.867508+00:00	YELLOW	Flag	Sector	1		2026-09-26T12:47:28|Flag|YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1	YELLOW IN TRACK SECTOR 1
09-26 20:47:42	2026-09-26T12:47:42.829604+00:00	CLEAR	Flag	Sector	1		2026-09-26T12:47:40|Flag|CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1	CLEAR IN TRACK SECTOR 1
09-26 20:48:26	2026-09-26T12:48:26.627733+00:00	CLEAR	Flag	Sector	2		2026-09-26T12:48:24|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-26 20:50:47	2026-09-26T12:50:47.753988+00:00		Other				2026-09-26T12:50:45|Other|FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 43 (COL) - CAUSING A COLLISION (16:11:31)	FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 43 (COL) - CAUSING A COLLISION (16:11:31)	FIA STEWARDS: 10 SECOND TIME PENALTY FOR CAR 43 (COL) - CAUSING A COLLISION (16:11:31)
09-26 20:51:30	2026-09-26T12:51:30.726828+00:00	DOUBLE YELLOW	Flag	Sector	2		2026-09-26T12:51:28|Flag|DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2	DOUBLE YELLOW IN TRACK SECTOR 2
09-26 20:51:37	2026-09-26T12:51:37.712643+00:00	DOUBLE YELLOW	Flag	Sector	3		2026-09-26T12:51:35|Flag|DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3	DOUBLE YELLOW IN TRACK SECTOR 3
09-26 20:51:55	2026-09-26T12:51:55.916280+00:00	DOUBLE YELLOW	Flag	Sector	7		2026-09-26T12:51:54|Flag|DOUBLE YELLOW IN TRACK SECTOR 7	DOUBLE YELLOW IN TRACK SECTOR 7	DOUBLE YELLOW IN TRACK SECTOR 7
09-26 20:52:28	2026-09-26T12:52:28.051759+00:00	YELLOW	Flag	Sector	18		2026-09-26T12:52:26|Flag|YELLOW IN TRACK SECTOR 18	YELLOW IN TRACK SECTOR 18	YELLOW IN TRACK SECTOR 18
09-26 20:52:28	2026-09-26T12:52:28.813743+00:00	CLEAR	Flag	Sector	18		2026-09-26T12:52:27|Flag|CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18
09-26 20:52:31	2026-09-26T12:52:31.097962+00:00	DOUBLE YELLOW	Flag	Sector	18		2026-09-26T12:52:29|Flag|DOUBLE YELLOW IN TRACK SECTOR 18	DOUBLE YELLOW IN TRACK SECTOR 18	DOUBLE YELLOW IN TRACK SECTOR 18
09-26 20:52:32	2026-09-26T12:52:32.111605+00:00	CLEAR	Flag	Sector	18		2026-09-26T12:52:30|Flag|CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18	CLEAR IN TRACK SECTOR 18
09-26 20:54:21	2026-09-26T12:54:21.837274+00:00		Other				2026-09-26T12:54:20|Other|FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 77 (BOT) WILL BE INVESTIGATED AFTER THE RACE (16:42:31)	FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 77 (BOT) WILL BE INVESTIGATED AFTER THE RACE (16:42:31)	FIA STEWARDS: TURN 15 INCIDENT INVOLVING CAR 77 (BOT) WILL BE INVESTIGATED AFTER THE RACE (16:42:31)
09-26 20:54:45	2026-09-26T12:54:45.341650+00:00	CLEAR	Flag	Sector	2		2026-09-26T12:54:43|Flag|CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2	CLEAR IN TRACK SECTOR 2
09-26 20:54:48	2026-09-26T12:54:48.023540+00:00	CLEAR	Flag	Sector	7		2026-09-26T12:54:45|Flag|CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7	CLEAR IN TRACK SECTOR 7
09-26 21:01:47	2026-09-26T13:01:47.851521+00:00	CLEAR	Flag	Sector	3		2026-09-26T13:01:46|Flag|CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3	CLEAR IN TRACK SECTOR 3
09-26 21:11:59	2026-09-26T13:11:59.512394+00:00	CLEAR	Flag	Sector	15		2026-09-26T13:11:57|Flag|CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15	CLEAR IN TRACK SECTOR 15
